Ids,Employer,Name,Salary,From,To,Experience,Schedule,Keys,Description,resume similarity
86706805,"{'id': '3780255', 'name': 'Матрикс', 'url': 'https://api.hh.ru/employers/3780255', 'alternate_url': 'https://hh.ru/employer/3780255', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2833143.jpeg', '240': 'https://hhcdn.ru/employer-logo/2833144.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/597972.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3780255', 'accredited_it_employer': False, 'trusted': True}",Embedded разработчик,True,,100000.0,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'fullDay', 'name': 'Полный день'}",['Схемотехника электронного оборудования'],"Группа компаний &quot;Матрикс&quot; занимается проектированием, строительством линейных сооружений и объектов капитального строительства, диспетчеризацией, а также разработкой ИТ-решений для автоматизации и интеграции в сфере строительства и ЖКХ. Сейчас мы в поиске embedded разработчика. Обязанности:  Разработка системного программного обеспечения для решений на базе ARM микроконтроллеров STM32 или аналогичных; Разработка программных модулей, для работы с USB, RS485/RS232, I2C, UART, Ethernet, SPI, GSM; Работа с ОСРВ - FreeRTOS; Отладка и доработка написанных программных модулей; Прогнозирование сроков выполнения работ; Написание документации на разрабатываемые модули.  Требования:  Знания в области схемотехники; Опыт работы в среде разработки IAR; Опыт работы с CortexM3/4; Опыт работы с FreeRTOS, LwIP; Опыт отладки программного обеспечения на готовых платах; Высшее образование (желательные специализации радиофизика или радиотехника); Приветствуется опыт в разработке ПЛК (схемотехнике, ЦОС) и тестировании цифровых и аналоговых устройств, знание: С/С++, Python.  Условия:  Официальное оформление в полном соответствии с ТК РФ; График работы: 5/2, 9:00–18:00; Офис в пешей доступности от ст. м. Московская (5-7 мин.); Кофе, чай и сладости в офисе; Условия по заработной платы зависят от опыта и навыков, определяются по результатам интервью.  Ждем Ваши резюме!",0.0
88680575,"{'id': '2300703', 'name': 'Открытая мобильная платформа', 'url': 'https://api.hh.ru/employers/2300703', 'alternate_url': 'https://hh.ru/employer/2300703', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/1750475.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/327031.jpg', '90': 'https://hhcdn.ru/employer-logo/1750474.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2300703', 'accredited_it_employer': False, 'trusted': True}",Системный программист С/С++ (разработка ОС Аврора),False,,,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'fullDay', 'name': 'Полный день'}","['Linux', 'QtWebEngine', 'C/C++', 'Sailfish OS', 'Open Source', 'C++', 'Qt', 'Bash', 'Python']","Компания &quot;Открытая мобильная платформа&quot; ищет кандидатов на вакансию системный программист C/C++ (операционная система). Перед командой ОС стоит задача развития и поддержки мобильной операционной системы ОС Аврора. Мы ищем как начинающих разработчиков, желающих активно развиваться в области системного программирования, так и опытных, с хорошим пониманием принципов работы Bluetooth, Fingerprint, GSM: SMS/Voice/Data, WLAN, GPU subsystem, Audio, Multimedia и опытом успешного завершения проектов по портированию Linux на новые аппаратные платформы. Чем предстоит заниматься:  Написание кода и отладка программных компонентов операционной системы Участие в разработке архитектуры ОС Аврора Написание юнит тестов для разработанных программных компонентов Исправление критических ошибок системы, улучшение и развитие системных компонентов Участие во внедрении результатов в open source проекты  Что мы ждём от вас:  Опыт системного программирования: от 3 лет Высшее техническое образование Знание архитектуры Linux, опыт работы с ядром Linux Знание С/С++, bash, python Знание libc и POSIX API Знание STL Понимание принципов многопоточного программирования и межпроцессного взаимодействия Опыт сетевого программирования Знание принципов ООП, алгоритмов и структур данных Опыт работы с gcc/g++, gdb, gprof/perf, make/cmake Умение работать с git Английский язык (уровня intermediate и выше)  Будем рады, если у вас есть:  Знание архитектуры ARM / ARM assembler Опыт работы с Qt/QML framework Понимание паттернов проектирования, принципов SOLID Опыт работы с D-Bus, systemd Опыт работы с библиотеками boost, glib2 Знакомство хотя бы с одной подсистемой Linux Kernel (drivers, security, MAC (SELinux, SMACK, AppArmor), memory management, power management, scheduler, namespaces) Опыт работы с kgdb, Kprobes, Jprobes, debugfs, Trace events Опыт работы с Open Build Service Опыт интеграции и создания пакетов RPM Участие в крупных open source проектах  Условия:  Аккредитованная IT компания Трудоустройство по ТК РФ Конкурентный уровень заработной платы (обсуждается с успешным кандидатом) Современное оборудование рабочего места Гибкое начало рабочего дня ДМС после прохождения испытательного срока (3 месяца) ",0.0
89157737,"{'id': '217119', 'name': 'Телеофис', 'url': 'https://api.hh.ru/employers/217119', 'alternate_url': 'https://hh.ru/employer/217119', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/4030067.png', '240': 'https://hhcdn.ru/employer-logo/4030068.png', 'original': 'https://hhcdn.ru/employer-logo-original/897345.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=217119', 'accredited_it_employer': False, 'trusted': True}",Программист встраиваемых систем (C/ С++),False,,,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'fullDay', 'name': 'Полный день'}",,"В TELEOFIS уже 19 лет мы создаем беспроводное оборудование и ПО, которые помогают промышленным компаниям контролировать расходы воды, газа, энергии и других ресурсов. Наши устройства используют 50 000 клиентов на российском и зарубежных рынках. TELEOFIS — узнаваемый бренд в сфере радиоэлектроники в России и мире, мы уверенно ставим маркировку «Сделано в России». Сейчас мы ищем Программиста C/ С++ для разработки новых устройств и улучшения имеющихся под требования и тенденции рынка. Тебе предстоит:   Разрабатывать ПО для встраиваемых систем на базе микроконтроллеров ARM Cortex-M на языке C с использованием компилятора GCC; Разрабатывать ПО для встраиваемых систем на базе Linux; Участвовать в code-review; Проверять схемотехнические решения в части удовлетворения требований к разработке ПО (соответствие типов сигналов функциям микроконтроллера).  Мы ожидаем, что ты:   Имеешь уверенный опыт разработки на языке С/ C++;   Знаешь принципы построения основных видов системного ПО: операционных систем, компиляторов, компьютерных сетей и других;   Работал с промышленными интерфейсами и знаешь основы схемотехники;   Готов взять ответственность за результат.   Почему тебе у нас понравится:   Мы работаем с перспективными технологиями 4G, Nb-IoT и выпускаем качественный продукт, стабильно удерживаем лидерство на рынке;   У нас сильная команда middle/ senior разработчиков, которые открыты к новым идеям и рады делиться опытом;   Официально трудоустраиваем и платим зарплату в белую с первого рабочего дня;   Грамотно планируем нагрузку: работаем без переработок и постоянно горящих дедлайнов;   Заботимся о физическом и ментальном здоровье: в программу ДМС входят все виды медицинской помощи - поликлиника, вызов врача на дом, сезонная вакцинация, а еще консультации психолога и страхование при онкологии;   Ежегодно предоставляем дополнительный оплачиваемый выходной день на решение личных вопросов;   Профессионально развиваемся: планируем обучение для каждого сотрудника и оплачиваем внешние курсы. Если программа классная, отправим учиться даже в другой город;   Мы за комфортную адаптацию с планом развития и поддержкой опытного наставника: ты будешь четко понимать свои задачи и отслеживать прогресс;   Работаем в уютном офисе с видом на Нагатинскую набережную и бесплатной парковкой, место для твоего авто по утрам всегда найдется!   Твое рабочее пространство будет оснащено необходимой техникой и лицензионным ПО (Jira, Wrike, Confluence);   Поощряем рационализаторские идеи от сотрудников;   Организовываем мероприятия по интересам: посиделки за настолками, выездные тимбилдинги, интеллектуальные квизы и даже винные дегустации!   Будем рады познакомиться, направляй свое резюме в отклике или рекрутеру по контактам ниже. ​​​​​​",0.0
86862884,"{'id': '901158', 'name': 'Российские космические системы', 'url': 'https://api.hh.ru/employers/901158', 'alternate_url': 'https://hh.ru/employer/901158', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/5674396.jpeg', '240': 'https://hhcdn.ru/employer-logo/5674397.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/1013407.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=901158', 'accredited_it_employer': False, 'trusted': True}",Программист С/С++,True,,150000.0,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'fullDay', 'name': 'Полный день'}","['Программирование', 'C/C++', 'Object-Oriented Design', 'Разработка ПО', 'Отладка кода', 'API', 'Работа с переферийными устройствами', 'Решение технических задач', 'Astra Linux']","Вы квалифицированный специалист в сфере программирования, ищущий новые возможности для профессионального роста? Наша компания, &quot;Российские космические системы&quot;, ищет кандидата на позицию Программиста С/С++. Ежедневно вы будете сталкиваться с интересными и творческими задачами, от решения которых зависит реализация наших космических проектов! Обязанности: 1. Разработка программ для управления устройствами (hardware) с компьютера в ОС Windows (возможно в AstraLinux)  Умение создавать интерфейсные окна (предпочтительно на С++) с различным видом управления (кнопки, скрол-бары, окна ввода цифровой информации и т.д.)  Передача команд управления из компьютера по интерфейсам: USB; UART; Ethernet  Получение и отображение квитанций выполнения команд от устройств (hardware)  2. Прием и отображение телеметрической информации полученной от специализированной аппаратуры (hardware) на компьютере в ОС Windows (возможно в AstraLinux)  Разработка программ приема пакетов информации в реальном времени по интерфейсам: USB; UART; Ethernet Распаковка пакетов и выделение нужной информации Декодирование информации (коды Рида-Соломона; код Витерби и т.д.) Отображение информации в интерфейсном окне на компьютере в виде графиков (или в цифровом виде Управление режимами приема информации на компьютере Передача принятой информации от специализированной аппаратуры (hardware) другим пользователям по сети Ethernet  3. Проведение тестирования и отработки созданного продукта  Обеспечение технической поддержки продукта  4. Оформление программной документации  Требования:  Знание языков программирования С++ Умение регистрировать информацию в режиме реального времени с применением ПЭВМ Управление с ПЭВМ переферийными устройствами  Приветствуются дополнительные умения:  Разработка драйверов для аппаратуры Работа с серверным оборудованием Передача информации по Bluetooth; WI-FI  Условия:  Работа на крупном предприятии ракетно-космической отрасли, занимающая лидирующие позиции на рынке уже около 75 лет Официальное оформление согласно ТК РФ, оплачиваемые отпуск и больничные листы Полностью белую конкурентную заработанную плату Хороший и дружный коллектив, программы наставничества, стимулирующие надбавки для начинающих специалистов Возможность получения дополнительного высшего образования на базе предприятия (магистратура, аспирантура) Социальные поддерживающие программы для работников Социальный пакет (после прохождения испытательного срока) Уровень заработанной платы обсуждается на собеседовании с успешным кандидатом в соответствии с уровнем квалификации и стажем работы Прошу обратить внимание, что у нас не предусмотрен дистанционный формат работы! ",0.0
88340058,"{'id': '3776', 'name': 'МТС', 'url': 'https://api.hh.ru/employers/3776', 'alternate_url': 'https://hh.ru/employer/3776', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1077164.png', '240': 'https://hhcdn.ru/employer-logo/5929286.png', '90': 'https://hhcdn.ru/employer-logo/5929285.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3776', 'accredited_it_employer': True, 'trusted': True}",Ведущий программист ПЛИС (FPGA) (Intel/Altera),False,,,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'fullDay', 'name': 'Полный день'}","['FPGA', 'C/C++', 'Verilog HDL', 'VHDL', 'ПЛИС', 'PLD']","Прикладная техника – часть цифровой экосистемы МТС.Задача компании – разработка программных и аппаратных решений для безопасности, выявления мошенничества и других противоправных действий, чтобы бизнес и пользователи чувствовали себя спокойно и уверенно.Мы ищем инженера-программиста ПЛИС который будет разрабатывать ПО для ПЛИС сетевой карты 10/40/100G. ​Чем предстоит заниматься:  разрабатывать проекты для FPGA (Verilog HDL, VHDL, С++); проверять работоспособность FPGA, в соответствии с методикой; измерять критические параметры цифровых микросхем; создавать документацию на разрабатываемое ПО; заниматься отладкой разработанных программ для FPGA в &quot;железе&quot;.  Что мы ждем от кандидата:  подтверждаемый выполненными проектами опыт разработки высокоскоростных проектов FPGA; опыт работы с FPGA Intel/Altera Stratix IV, Arria V, Max 10, Arria 10; знания VHDL / Verilog / SystemVerilog; опыт создания проектов с поддержкой IP Cores: гигабитные трансиверы, Ethernet, JESD204; навыки работы с измерительным лабораторным оборудованием: осциллограф, генератор сигналов, логический анализатор; знание английского языка на уровне чтения документации; высшее образование.  Будет плюсом, если есть:  знание интерфейсов: USB, 10/100-Base-T, GbE, SFP, I2C, SPI, UART, DDR3/DDR4, JESD204; опыт работы с сетевыми протоколами; опыт работы с высокоскоростными ЦАП, АЦП; навыки программирования на С, С++.  Что мы предлагаем:  профессиональные гильдии инженеров по направлениям, чтобы поддерживать друг друга и обмениваться опытом; внутреннюю площадку TechTalks для обмена опытом, дискуссий, развития навыков самопрезентации; полезные курсы и вебинары в корпоративном университете и электронные библиотеки.  А еще:  медицинскую страховку с 1 месяца со 100% покрытием расходов, включая стоматологию, страхование жизни и здоровья в поездках за рубеж. А еще можно застраховать родственников с корпоративной скидкой; доступ к сервису «Понимаю»: онлайн-консультации с психологом, юристом, экспертом по финансам или ЗОЖ; корпоративный и командный психолог в офисе и массажный кабинет; единую подписку МТС Premium — KION light в онлайн-кинотеатре KION, сервис МТС Music, 30 дней бесплатного пользования подпиской OZON Premium; скидки и предложения от партнеров на фитнес, занятия английским и прочее; удобный формат работы: пятидневная рабочая неделя с пн по пт, а удобное время начала и окончания рабочего дня можно согласовать с руководителем; отпуск 28 календарных дней + 3 дополнительных дня за ненормированный рабочий день. ",0.0
84441091,"{'id': '1740', 'name': 'Яндекс', 'url': 'https://api.hh.ru/employers/1740', 'alternate_url': 'https://hh.ru/employer/1740', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3790847.png', '240': 'https://hhcdn.ru/employer-logo/3790848.png', 'original': 'https://hhcdn.ru/employer-logo-original/837491.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1740', 'accredited_it_employer': False, 'trusted': True}",Инженер-программист (ВМС),False,,,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'fullDay', 'name': 'Полный день'}","['BMC', 'Shell Scripting', 'Bash', 'Linux', 'Python']","Какие задачи вас ждут:  разрабатывать новые, дорабатывать имеющиеся, поддерживать существующие функции на базе BMC в соответствии с системными требованиями; участвовать в проектировании решений, в работах по оптимизации функций системы; проводить тестирование разработанного решения; участвовать в переходе на новые версии; отслеживать, устанавливать, тестировать патчи, хотфиксы и применять их к текущей системе.  Мы ждем, что вы:  работали с BMC более трёх лет; знаете C++ на высоком уровне (стандарт 14 и выше (17, 20), стандартные библиотеки, Boost); знаете bash и shell scripting (grep, sed, awk, etc.); отлично знаете Linux на уровне программирования userspace (POSIX API); понимаете код на Python; имеете опыт разработки, адаптации под пользователя, модернизации приложений на базе BMC; интегрировали BMC со сторонними системами; умеете работать в команде.  Будет плюсом, если вы:  имеете базовые знания в области электроники; знакомы с интерфейсами UART, I2C, PCIe, SPI, IPMB; понимаете принципы WebAPI: REST/REDFISH, Vue.js, HTTP/HTTPS; понимаете архитектуру современных вычислительных систем.  Условия:  интересные задачи и работа в крутой команде, вместе с которой можно делать классные продукты; профессиональные коллеги, с которыми можно обмениваться опытом и повышать свою квалификацию; место работы – ст. м. «Павелецкая», БЦ «Аврора», возможность частично удалённой работы; корпоративная программа ДМС для сотрудника; оплата больничного до 100% от оклада. ",0.0
89272209,"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/5756157.png', '90': 'https://hhcdn.ru/employer-logo/5756156.png', 'original': 'https://hhcdn.ru/employer-logo-original/1033849.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'accredited_it_employer': False, 'trusted': True}",Golang разработчик,False,,,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'fullDay', 'name': 'Полный день'}",,"Ключевые продукты трайба —Synapse. Synapse - новая интеграционная платформа Сбера, базирующаяся на open-source решении Istio (технология service mesh). Synapse является cloud-native решением и энейблером для перехода «в облако». А еще он поддерживает паттерн EDA. О твоих задачах:  разрабатывать и поддерживать компоненты платформы Synapse использовать современные подходы, инструменты и технологии работать в отличной команде.  Мы ждем, что у тебя есть:   опыт коммерческой разработки на Go не менее 3-х лет опыт анализа, декомпозиции и постановки задач, проведения code review опыт разработки архитектурных решений по продукту, его компонентам, автоматизированным системам уверенное понимание принципов микросервисной архитектуры уверенное понимание методов проектирования и разработки высокопроизводительных, отказоустойчивых решений уверенное понимание шаблонов проектирования и умение их применять в реальных проектах.  Бонусные баллы к твоим скиллам добавят:  опыт работы с community и развития open source проектов опыт работы с Kubernetes или Openshift опыт работы с Service Mesh  Условия, которые мы предлагаем:   работа в компании-поставщике IT-услуг для крупнейшего банка России и Восточной Европы проекты, превосходящие по масштабу любые другие в отрасли – пользователями наших продуктов являются все клиенты Сбера реализацию новой микросервисной интеграционной платформы в рамках программы по трансформации ИТ-ландшафта Сбера работу в команде опытных экспертов (20+ лет опыта в интеграции) и молодых специалистов из лучших университетов (МИФИ, МГУ, МГТУ им. Баумана, МФТИ и др.) работа с инновационным технологическим стеком открытого ПО: K8s, Istio, Akka, Scala, Hadoop, Spark, Ignite, Kafka, ZeroMQ, Fluentd а так же c ПО крупнейших мировых производителей (IBM, RedHat, Oracle, HP и т.д.).  Приятные мелочи:  график работы – стандартный, но с гибким подходом к твоим личным обстоятельствам программу по поддержанию и улучшению состояния твоего здоровья – ДМС (включая стоматологию), страхование, фитнес (в зависимости от территории), корпоративные отели и апартаменты материальная помощь – в радостных и не очень случаях широкий спектр скидок и привилегий от компаний-партнеров льготное кредитование в Сбере; возможность пользоваться премиальными продуктами Банка на очень специальных условиях возможность проходить обучение в лучшем Корпоративном Университете Европы внутренний институт наставничества и менторства. ",0.0
89159324,"{'id': '733', 'name': 'ЛАНИТ', 'url': 'https://api.hh.ru/employers/733', 'alternate_url': 'https://hh.ru/employer/733', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2627354.jpeg', '90': 'https://hhcdn.ru/employer-logo/2627353.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/546470.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=733', 'accredited_it_employer': False, 'trusted': True}",Разработчик C# /Fullstack разработчик,False,,,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'remote', 'name': 'Удаленная работа'}",,"Treolan более 10 лет входит в TOP-5 лучших компаний в ИТ-дистрибуции.30+ лет на рынке, 570+ сотрудников, офис в центре Москвы, а также в Самаре, Екатеринбурге и Новосибирске, склад класса А. Мы продаем оборудование и софт почти 4000 клиентам в России и СНГ. Это федеральные розничные сети, реселлеры, системные интеграторы. Наши поставщики – крупнейшие мировые и российские производители компьютерного оборудования и программного обеспечения. Основные задачи:  Развивать и поддерживать web-, service- и настольные приложения в команде опытных разработчиков; Участвовать в разработке UI-автотестов; Проводить Code Review в команде; Участвовать в принятии технических решений и планировании процесса разработки.  Нам важно:   Опыт разработки в команде .Net от 2 лет;   Понимание основных принципов ООП, GoF, SOLID;   Уверенное владение Asp.Net MVC, C#, HTML, CSS, JS;   Уверенное владение MS SQL, ORM, Entity Framework, LINQ;  Желание познакомиться с frontend-разработкой(для тех, кто не fullstack).  Будет плюсом:   Высшее техническое образование;   Опыт разработки WCF / Web Api;   Опыт разработки на .net core;   Опыт разработки на ExtJS / DevExpress;   Опыт разработки настольных приложений WinForms / WPF и Windows-сервисов;   Опыт разработки на Angular TypeScript;   Опыт разработки на Angular JS / Knockout JS / Vue JS / React JS.   Условия:  Официальное оформление по ТК РФ с первого рабочего дня; Стабильная «белая» заработная плата; Отлаженная система наставничества, обучение, перспективы карьерного роста; Работа либо на удаленной форме, либо в офисе в г. Москве (по договоренности); ДМС, своя столовая, корпоративные скидки на: изучение языков, отдых, фитнес, различные товары и цифровую технику, и множество других предложений от наших партнёров; У нас отличный коллектив и уникальная, почти семейная атмосфера: мы любим дегустировать хорошее вино (и не только), отжигаем на концертах нашей собственной рок-группы, играем в Mortal Combat и Мафию, занимаемся благотворительностью и т.д.  Ключевые навыки",0.0
76923476,"{'id': '1740', 'name': 'Яндекс', 'url': 'https://api.hh.ru/employers/1740', 'alternate_url': 'https://hh.ru/employer/1740', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3790847.png', '240': 'https://hhcdn.ru/employer-logo/3790848.png', 'original': 'https://hhcdn.ru/employer-logo-original/837491.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1740', 'accredited_it_employer': False, 'trusted': True}",Старший Go-разработчик DevPlatform в Вертикали,False,,,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'fullDay', 'name': 'Полный день'}","['Go', 'Golang', 'ClickHouse', 'Grafana']","Яндекс Вертикали — это шесть крупных продуктов: Авто.ру, CM.Expert, Яндекс Аренда, Недвижимость, Путешествия и Услуги. Их общая дневная аудитория превышает пять миллионов человек, а моментальная нагрузка составляет десятки тысяч RPS. Наше подразделение — это часть дружной команды Вертикалей. Мы развиваем платформенное решение для комфортной, быстрой и качественной разработки. Наши пользователи — разработчики, тестировщики и аналитики из команд Вертикалей. Мы плотно взаимодействуем с админами и порой сами погружаемся в низкоуровневые задачи. Пишем на Go, но готовы рассматривать кандидатов со знанием других языков. В разработке используем и надёжные опенсорсные, и внутренние решения Яндекса. Стек: PostgreSQL, Kafka, ClickHouse, YDB, Consul, Nomad, Envoy, Nginx, GRPC, Docker. Чем мы занимаемся:  Создаём платформенное решение, которое развилось из системы деплоя, на основе бизнес-практик и подходов Разрабатываем свою систему работы с логами, обрабатывающую 400 000 RPS, в основе которой лежит самописный Docker Driver для сбора, ClickHouse как хранилище и самописный JS-плагин к Grafana как UI с возможностью просмотра логов в реальном времени О многом другом расскажем на собеседовании  Какие задачи вас ждут  Проектирование архитектуры фич и реализация их Участие в принятии ключевых технических решений с командой Развитие инфраструктуры, инструментов разработки и процессов в команде  Мы ждем, что вы  Готовы писать на Go Понимаете принципы многопоточного программирования Любите работать в команде, при этом способны действовать самостоятельно Работали с высоконагруженными распределёнными системами Готовы развивать продукт, а не просто «пилить» задачки  Что мы предлагаем  Возможность работы из Москвы, Санкт-Петербурга, Белграда или другого ключевого офиса Яндекса Работу в офисе или гибридном формате Расширенный пакет ДМС с первого месяца работы, в том числе страхование от несчастных случаев, страхование выезжающих за рубеж и возможность застраховать семью с корпоративной скидкой Компенсацию оплаты питания, завтраки, ланчи и снеки в офисе Корпоративное обучение: внутреннюю библиотеку, курсы, конференции ",0.0
88162655,"{'id': '243546', 'name': 'RuNetSoft', 'url': 'https://api.hh.ru/employers/243546', 'alternate_url': 'https://hh.ru/employer/243546', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2161562.png', 'original': 'https://hhcdn.ru/employer-logo-original/429873.png', '240': 'https://hhcdn.ru/employer-logo/2161563.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=243546', 'accredited_it_employer': True, 'trusted': True}",Системный инженер (DevOps),False,,,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'fullDay', 'name': 'Полный день'}","['Linux', 'Git', 'Bash', 'Zabbix', 'Nginx']","Компания RuNetSoft – аккредитованная IT компания, существующая на российском рынке 15 лет. Основные направления деятельности компании: разработка заказного ПО (коммерческий и гос. сектор), внедрение готовых программных продуктов, в том числе и собственного продукта по автоматизации деятельности предприятия RNSWEB, разработка интернет - решений.Обязанности:   Поддержка и настройка серверов в продакшен и dev/qa окружениях;   Мониторинг работы инфраструктуры и системного ПО в т.ч. у клиентов компании, обеспечение бесперебойной работы сервисов;   Написание технической документации;   Обеспечения сохранности и резервного копирования информации;   Участие в обсуждении архитектуры проектов.   Требования:   Опыт работы с гибридной инфраструктурой (Windows/Linux);   Опыт системного администрирования ОС Linux от 5 лет (CentOS/RedHat/Ubuntu/Debian) в продакшене;   Опыт замены ПО и сервисов на отечественные (в т.ч. Astra Linux/Red OS/RLES/Alt);   Уверенные знания в области безопасности;   Опыт работы с серверными и клиентскими ОС семейства Windows;   Опыт полного цикла запуска сервиса от планирования до запуска в продакшн;   Понимание устройства сетей и стека сетевых протоколов TCP/IP, протоколов HTTP/HTTPS;   Навыки работы с системой контроля версий GIT;   Владение любым скриптовым языком: bash/powershell/python;   Опыт работы с web-серверами (Nginx, Apache, HA Proxy);   Опыт работы с системами виртуализации, контейнеризации (Docker);   Опыт работы с системой мониторинга Zabbix;   Опыт установки и конфигурирования СУБД MySQL / MariaDB / PostgreSQL / MS SQL;   Знание английского на уровне чтения документации или выше;   Желание развиваться и изучать новые технологии;   Высшее техническое образование.   Будет плюсом:  Опыт работы с Ansible; Опыт работы с системами оркестрации (Kubernetes); Опыт работы с оборудованием Mikrotik или RouterOS; Опыт настройки Windows инфраструктуры: AD + Exchange + WSUS etc; Опыт работы с системами мониторинга Prometheus, ELK / EFK, Kibana, Grafana; Опыт совместной работы с отделом разработки ПО Опыт работы с несколькими ДЦ и большим количеством серверов; Опыт менеджмента команды.  Что мы предлагаем:  Официальное оформление согласно ТК РФ, с полностью белой заработной платой и отпуском 28 календарных дней; График работы – гибридный, с гибким подходом (гибкое начало и окончание рабочего дня); Возможность пройти внешнее обучение за счет компании, а также внутреннее обучение (наставничество для начинающих специалистов, корпоративное обучение, где спикерами выступают ведущие специалисты компании); Нам важно ваше развитие, поэтому мы даем возможность пробовать себя в новых задачах, если у тебя к ним есть интерес (даже за рамками твоей должности!); Корпоративные мероприятия от чемпионата по кикеру до ежегодного корпоратива с награждением лучших сотрудников; Спортивные активности (йога, волейбол, настольный теннис и футбол и.т.д); Домашняя библиотека; Возможность принять участники в корпоративном конкурсе RNS.Vision и выиграть до 300 тысяч на улучшение жилищных условий.  Для комфортной работы у нас есть:  Современный новый большой офис в стиле high-tech, занимающий целый этаж бизнес-центра на Октябрьской набережной; В офисе предусмотрены различные зоны отдыха, в том числе уникальная кухня- трансформер, превращающая столовую в кинозал; Бесплатная развозка от метро; Бодрящий кофе и чай по утрам и в течение дня, витаминный день по вторникам. ",0.0
