Ids,Employer,Name,Salary,From,To,Experience,Schedule,Keys,Description,resume similarity
87192229,"{'id': '4181', 'name': 'Банк ВТБ (ПАО)', 'url': 'https://api.hh.ru/employers/4181', 'alternate_url': 'https://hh.ru/employer/4181', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2369889.png', '90': 'https://hhcdn.ru/employer-logo/2369888.png', 'original': 'https://hhcdn.ru/employer-logo-original/482009.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4181', 'accredited_it_employer': False, 'trusted': True}",Middle \ Senior Data scientist (команды CRM и модели оптимизации),False,,,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'fullDay', 'name': 'Полный день'}","['Python', 'Hadoop', 'Spark', 'ML', 'DL']","Обязанности:  Работа с Hadoop (Impala, Spark) в Jupyter Hub; Наиболее часто применяемые методы: деревья решений, бустинги, лог.регрессия, различные методы кластеризации, ALS/SVD, методы NLP, нейросети для анализа транзакционных данных, текстовой аналитики, для создания эмбеддингов; Примеры задач: профилирование и сегментирование клиентов, анализ интересов, склонностей к определенным видам кредитных и некредитных продуктов, к категориям транзакций, прогнозирование уровня удовлетворенности клиентов сервисами банка и каналами взаимодействия, аналитика точек продаж, анализ инвестиционного риск-аппетита клиентов, задачи оптимизации, выявление родственных связей, анализ отзывов в сети Интернет и суммаризация текстов обращений, задачи поиска шаблонов в смс, прогнозирование LTV и др. Активный knowledge sharing внутри команды и управления, brainstorming; Выступаем на конференциях, публикуем статьи, по возможности занимаемся RnD; Выступаем на конференциях, публикуем статьи, по возможности занимаемся RnD; Ведение проектов по Agile/Scrum в Cфера (аналог Jira и Confluence), Gitlab+BitBucket+MLFlow.  Требования:  Опыт работы в банковском/финансовом/телеком/ритейл секторе от 2-х лет в роли аналитика/DS, понимание банковских бизнес-процессов, опыт в моделировании; Уверенное владение Python, Spark; Знание алгоритмов ML: деревьев решений и случайных лесов, регрессии, бустингов, кластеризации, временных рядов и др., понимание принципов работы рекомендательных систем и лежащих в основе алгоритмов, опыт работы с текстовыми данными приветствуется (NLP: тематическое моделирование, поиск ключевых слов, анализ тональности, задачи суммаризации, шаблонизации и др.); Умение работать в условиях многозадачности, самостоятельность; Знание DL приветствуется: опыт обучения и использования нейросетей и предобученных моделей (RNN, LSTM, BERT, GPT); Опыт написания ТЗ, БТ, проектной документации; Способность поддержки full-stack разработки от сбора требований к задаче до реализации, документации и последующего мониторинга моделей; Наличие публикаций по ML/DL, опыт выступления на ML-конференциях – как плюс; Ценится проактивный и творческий подход в решении задач. ",0.50709255283711
86267489,"{'id': '3592600', 'name': 'Темполайн Логистика', 'url': 'https://api.hh.ru/employers/3592600', 'alternate_url': 'https://hh.ru/employer/3592600', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/566831.png', '90': 'https://hhcdn.ru/employer-logo/2708793.png', '240': 'https://hhcdn.ru/employer-logo/2708794.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3592600', 'accredited_it_employer': False, 'trusted': True}",ML инженер,True,,200000.0,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'fullDay', 'name': 'Полный день'}",['ML'],"Мы – профессионалы в сфере e-Commerce, с более чем 15 летним опытом разработки и внедрений технологических решений, эксплуатации и поддержки. Набираем команду для внедрения технологий автоматизации рутинного труда сотрудников с использованием технологий AI (NLP на базе LLM / BERT), в первую очередь отделов сервиса, поддержки и продаж. Какие задачи ждут:   Автоматизация рутинного труда через LLM   Исследование и выбор подходящих SOTA инструментов   Разработка общей архитектуры (с возможным применением Tool LLM)   Подготовка датасетов, разметка и подготовку данных для обучения   Обучение моделей и последующая валидация   Развертывание и эксплуатация моделей   Ожидаем:   Опыт от 1-го года в сфере машинного обучения   Уверенное владение Python и системной консолью *nix   Опыт использования ML в продакшене   Крепкие знания теоретических основ, линейной алгебры   Желание постоянно совершенствоваться и узнать новое в мире AI   Пунктуальность и открытость в диалогах и проблемах   Мы предлагаем:   Возможность удаленной работы или комфортный офис в Москва Сити   Отсутствие бюрократии и классную команду, которая увлечена своей работой   Максимум сложных, но интересных задач в сфере машинного обучения   Высокий уровень свободы — есть возможность проверять свои гипотезы, экспериментировать и реально влиять на конечный продукт   Гибкий график, самое главное - это результаты  ",0.6030226891555273
89215878,"{'id': '1626408', 'name': 'Федеральное автономное учреждение Государственный Научно-Исследовательский Институт Авиационных Систем', 'url': 'https://api.hh.ru/employers/1626408', 'alternate_url': 'https://hh.ru/employer/1626408', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/238329.png', '90': 'https://hhcdn.ru/employer-logo/1395993.png', '240': 'https://hhcdn.ru/employer-logo/1395994.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1626408', 'accredited_it_employer': False, 'trusted': True}",Разработчик нейросетевых алгоритмов/Reinforcement Learning,False,,,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'fullDay', 'name': 'Полный день'}",['Reinforcement Learning'],"Подразделение искусственного интеллекта и анализа данных ищет новых участников команды для проектов, непосредственно связанных с RL, в которых у вас будет возможность самостоятельно применять все современные методы RL на конкретных задачах. Что предстоит делать:  Формировать свои теоретические знания и использовать их на практике Самостоятельно реализовывать базовые RL алгоритмы Изучать подходы в области RL Искать необходимую информацию в соответствии с поставленной задачей Частичноучаствовать в разработке сред для обучения  Без чего не обойтись:  Понимание принципов работы глубоких нейронных сетей Наличие опыта самостоятельного написания архитектур нейронных сетей для задач в областях (CV, NLP, RL) Владение инструментами в области DL (PyTorch или Tensorflow или что-то иное) Наличие базовых теоретических знаний в области Reinforcement Learning Владение Python на уровне junior разработчика (основные концепции языка, структуры данных, PEP) Знание математической статистики и теории вероятности  Что будет плюсом, но совсем НЕ обязательно:  профильное высшее образование или студент профильного ВУЗа участие в соревнованиях с применением DL опыт реализации алгоритмов RL (DQN, DDPG, A2C, SAC, PPO...) продвинутый уровень владения Python наличие реализованных проектов в области DL  Условия:  защита от призыва/мобилизации пятидневная рабочая неделя полис ДМС оформление по ТК РФ детский сад спортивный комплекс ",0.5345224838248488
88825337,"{'id': '6189', 'name': 'Bell Integrator', 'url': 'https://api.hh.ru/employers/6189', 'alternate_url': 'https://hh.ru/employer/6189', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/787767.png', '90': 'https://hhcdn.ru/employer-logo/787766.png', 'original': 'https://hhcdn.ru/employer-logo-original/230939.gif'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=6189', 'accredited_it_employer': False, 'trusted': True}",Data Scientist (Middle/Senior),False,,,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'remote', 'name': 'Удаленная работа'}","['ML', 'NLP', 'PyTorch', 'BERT', 'SQL', 'Python']","Чем предстоит заниматься:   Решать ML-задачи от постановки до внедрения;   Взаимодействовать со смежными командами менеджеров, аналитиков и разработчиков;   Собирать, исследовать и подготавливать данные;   Ставить эксперименты, выбирать методы и модели машинного обучения для решения конкретных задач;   Работать с текстом, применять классические и современные методы NLP.   Требования:  Уверенно владеете python и основными ML-фреймворками (PyTorch, *Boost, Pandas); Знание классических ML и NLP алгоритмов; Хорошее понимание работы современных языковыx моделях (BERT, и т.п.); Желательно, если имеете опыт работы с LLM (prompt-engineering, fine tuning, обучение); Знание SQL.  Желательные требования:  Участие и результаты в соревнованиях по машинному обучению.  Мы предлагаем:  Возможность профессионального и карьерного роста в компании, возможность поучаствовать в разных проектах; Опыт работы в распределенной команде профессионалов; Уровень заработной платы обсуждается индивидуально; Возможность работать удаленно на территории РФ. ",0.6030226891555273
88595607,"{'id': '2180', 'name': 'Ozon', 'url': 'https://api.hh.ru/employers/2180', 'alternate_url': 'https://hh.ru/employer/2180', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1069622.png', '240': 'https://hhcdn.ru/employer-logo/5899118.png', '90': 'https://hhcdn.ru/employer-logo/5899117.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2180', 'accredited_it_employer': False, 'trusted': True}","Data Scientist, Маркетплейс, Контент и товары",False,,,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'fullDay', 'name': 'Полный день'}","['Python', 'PyTorch']","Мы ищем талантливого Data Scientist для нашей команды, которая работает с компьютерным зрением и проводит исследования и разработки в области NLP. Нам нужен кандидат, который уже имеет опыт работы с PyTorch и готов развиваться в этой области. Вам предстоит:  Разработка и обучение моделей машинного обучения для задач компьютерного зрения и NLP. Анализ и обработка данных. Работа с PyTorch. Участие в R&amp;D проектах. Тестирование и оптимизация моделей. Поддержка существующих моделей.  Мы ожидаем от вас:  Хорошее знание Python. Опыт работы с PyTorch. Глубокое понимание классического ML. Знание SotA моделей в области NLP и CV. Опыт работы с tritonserver, PySpark, Vertica. Желание развиваться в области компьютерного зрения и NLP.  Мы предлагаем:  Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в принятии решений. Достойный уровень заработной платы. Профессиональную команду, которой мы гордимся. Возможность развиваться вместе с нашим бизнесом. ",0.5547001962252291
88297120,"{'id': '5779602', 'name': 'АВИТО ТЕХ', 'url': 'https://api.hh.ru/employers/5779602', 'alternate_url': 'https://hh.ru/employer/5779602', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5779602', 'accredited_it_employer': False, 'trusted': True}",Data Scientist (NLP) в команду рекомендаций,False,,,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'fullDay', 'name': 'Полный день'}","['Python', 'Machine Learning']","Наша команда развивает рекомендации — первое, что видят люди, когда открывают Авито. Мы пишем микросервисы на Python и Go и занимаемся машинным обучением, чтобы лучше угадывать интересы пользователей и показывать те объявления, которые могут им понравиться. Сейчас мы открываем направление исследований по LLM в рекомендациях и хотим усилить команду опытным NLP специалистом. Примеры будущих задач:   проводить исследования по использованию LLM в задачах Авито (коммуникации с пользователями, внутренние инструменты);   внедрять современные методы работы с текстом в универсальные модели представлений user2vec и item2vec;   улучшать текущие модели рекомендаций и исследовать новые подходы.   Вам предстоит:   участвовать в исследованиях LLM и делиться результатами с коллегами из других команд;   проводить исследования и внедрять результаты в продакшен;   запускать и анализировать множество АБ тестов;   улучшать текущую инфраструктуру работы с данными и моделями.   Мы ожидаем, что вы:   имеете опыт работы с современным NLP (BERT и далее);   имеете реальный опыт работы с LLM (prompt-engineering, fine tuning, обучение);   хорошо знаете классические ML алгоритмы и применяли их в работе;   бегло владеете Python и основными ML-фреймворками (Torch, *Boost, Pandas).   Будет здорово, если вы: — работали с рекомендательными системами или поиском; — имеете опыт работы с высоконагруженными системами с машинным обучением; — занимали высокие места в соревнованиях по машинному обучению; — не боитесь писать на Go. Работа у нас - это:  интересные задачи на большом проекте с продвинутыми технологиями и многомиллионной аудиторией; команда профессионалов, готовых поддержать ваши инициативы; дружелюбная атмосфера, где каждый найдет компанию и увлечение по вкусу; гибкое начало рабочего дня по согласованию с руководителем; обучение за счёт компании: мы оплачиваем участие в российских и международных конференциях, а также предоставляем доступ к профильным курсам и к онлайн-библиотеке МИФ. При необходимости, готовы приобрести сотруднику необходимую литературу; прозрачная система бонусов и премий, конкурентный уровень заработной платы + ДМС начиная с первого рабочего дня.    Наши команды продолжают работать частично удалённо: компания предоставляет “мощное железо” и необходимый софт для продуктивной работы как в офисе (Московский офис Авито располагается по адресу ст.м.Белорусская, ул.Лесная 7 БЦ “Белые сады“), так и удаленно. Также компания компенсирует расходы на питание, чтобы сотрудники меньше скучали по бесплатным обедам в офисе.",0.5163977794943222
86879304,"{'id': '4181', 'name': 'Банк ВТБ (ПАО)', 'url': 'https://api.hh.ru/employers/4181', 'alternate_url': 'https://hh.ru/employer/4181', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2369889.png', '90': 'https://hhcdn.ru/employer-logo/2369888.png', 'original': 'https://hhcdn.ru/employer-logo-original/482009.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4181', 'accredited_it_employer': False, 'trusted': True}",Data scientist (команда Collection),False,,,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'fullDay', 'name': 'Полный день'}","['SQL', 'Python', 'Математическое моделирование', 'Big Data', 'ML']","Обязанности:   разработка всего спектра моделей розничного финансового урегулирования в ситуациях наличия или угрозы возникновения у клиента просроченной задолженности;   поведенческие модели для регулярной оценки вероятности перехода на более глубокий уровень просрочки;   модели выбора оптимальных инструментов работы с просроченной задолженностью (колл-центр, подача в суд и т.д.);   модели для различных операционных процессов (оптимальное время звонка клиенту, отправка на обзвон роботом);   модели для специализированных инструментов работы с просроченной задолженностью (мировое соглашение с клиентом, реструктуризация задолженности);   модели прогнозирования cash-flow клиента на разных горизонтах;   работа с портфелем: задачи сегментации клиентов;   задачи аплифт-моделирования на внутренних и внешних (БКИ, телекомы и т.д.) данных;  возможность использования широкого технического стека для моделирования с современными подходами и best practice: бустинги, кластеризация, нейросети, эмбеддинги, рекомендательные системы, графовая аналитика, задачи текстовой аналитики, возможность работы с батч и онлайн процессами.  Требования:  Опыт работы в банковском/финансовом/телеком/ритейл секторе от 2-х лет в роли аналитика/DS, понимание банковских бизнес-процессов, опыт в моделировании; Уверенное владение Python, Spark; Знание алгоритмов ML: деревьев решений и случайных лесов, регрессии, бустингов, кластеризации и др., понимание принципов работы рекомендательных систем и лежащих в основе алгоритмов, опыт работы с текстовыми данными (NLP: тематическое моделирование, поиск ключевых слов, анализ тональности, задачи суммаризации, шаблонизации и др.); Умение работать в условиях многозадачности, самостоятельность; Знание DL приветствуется: опыт обучения и использования нейросетей и предобученных моделей (RNN, LSTM, BERT, GPT); Опыт написания ТЗ, БТ, проектной документации; Способность поддержки full-stack разработки от сбора требований к задаче до реализации, документации и последующего мониторинга моделей; Наличие публикаций по ML/DL, опыт выступления на ML-конференциях – как плюс. ",0.6123724356957946
88363662,"{'id': '15478', 'name': 'VK', 'url': 'https://api.hh.ru/employers/15478', 'alternate_url': 'https://hh.ru/employer/15478', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/909726.png', '240': 'https://hhcdn.ru/employer-logo/4079592.png', '90': 'https://hhcdn.ru/employer-logo/4079591.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=15478', 'accredited_it_employer': False, 'trusted': True}",Руководитель направления генеративных нейронных сетей в голосовые технологии,False,,,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'fullDay', 'name': 'Полный день'}",,"Мы ищем руководителя команды DS/DL в направление больших генеративных моделей. Задачи:  руководство командой DS; проектирование и разработка DL-моделей, постановка экспериментов.  Требования:  опыт работы над проектами DL: 3++; опыт решения задач, связанных с оптимизацией производительности DL-моделей; опыт эксплуатации моделей в высоконагруженных системах; опыт работы с большими данными; приветствуется опыт работы с NLP; математика: статистика, теория вероятностей, линейная алгебра, матанализ — на уровне курса вуза; алгоритмы и структуры данных — на уровне курса вуза; машинное обучение, смещение в сторону нейронных сетей — продвинутое знание и понимание; программирование: Python или C++. ",0.6666666666666666
85932554,"{'id': '1008541', 'name': 'МФТИ', 'url': 'https://api.hh.ru/employers/1008541', 'alternate_url': 'https://hh.ru/employer/1008541', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1132249.png', '90': 'https://hhcdn.ru/employer-logo/6149585.png', '240': 'https://hhcdn.ru/employer-logo/6149586.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1008541', 'accredited_it_employer': False, 'trusted': True}",Middle+ NLP Engineer,False,,,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'fullDay', 'name': 'Полный день'}","['Python', 'Git', 'Linux', 'Docker', 'MongoDB', 'PostgreSQL', 'Jenkins', 'Machine Learning', 'NLP']","Наша цель – помочь разработчикам во всём мире в создании чатботов, диалоговых систем и многонавыковых ИИ-ассистентов. Наши технологии могут использовать инженеры с разным опытом и уровнем подготовки — от начинающих до экспертов в области обработки естественного языка. Разрабатываемый нами технологический стек содержит многосторонний и гибкий набор инструментов, который позволяет быстро конструировать сложных многофункциональных диалоговых ассистентов с развитыми разговорными навыками. Мы ищем уверенного NLP исследователя и разработчика, который сможет возглавить разработку платформы для создания диалоговых систем DeepPavlov Dream. Платформа имеет модульную архитектуру, поэтому предполагается активное использование Docker. Основной фокус платформы на данный момент — разработка генеративных ассистентов на основе больших языковых моделей, внедрение корпоративных данных, добавление мультимодальности в диалог. Если вы любите NLP, имеете опыт разработки диалоговых систем, обучения собственных моделей и хотите развиваться в архитектора сложных систем и руководить командой разработчиков, то эта вакансия для вас!   Требования:  Опыт командной разработки с использованием Git; Высокое качество кода (ваш код будет частью платформы с открытым исходным кодом); Уверенное знание Python 3.8+ (FastAPI, asyncio), Linux; Уверенное знание Natural Language Processing задач и основных подходов к их решению; Опыт обучения собственных NLP моделей; Постоянное изучение области NLP, чтение научных статей, изучение новых моделей и подходов; Опыт работы с Docker; Большим плюсом будет опыт руководства командой; Уверенный технический английский.    Задачи:  Разработка и обучение моделей NLP; Разработка и внедрение новых компонентов и подходов в платформу; Руководство младшими разработчикам и исследователям; Код-ревью пулл-реквестов от разработчиков и исследователей.  Условия:  Работа в одном из ведущих научно-исследовательских центров страны, в г. Долгопрудный; Возможность работы дистанционно; Оформление в соответствии с ТК РФ, официальная заработная плата; Оплачиваемый отпуск, больничный лист; График работы обсуждается на собеседовании; Заработная плата по результатам собеседования. ",0.7071067811865475
80651042,"{'id': '3776', 'name': 'МТС', 'url': 'https://api.hh.ru/employers/3776', 'alternate_url': 'https://hh.ru/employer/3776', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1077164.png', '240': 'https://hhcdn.ru/employer-logo/5929286.png', '90': 'https://hhcdn.ru/employer-logo/5929285.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3776', 'accredited_it_employer': True, 'trusted': True}",ML Разработчик NLP (MTS AI),False,,,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'remote', 'name': 'Удаленная работа'}",,"В этой роли вы будете:  Разработка и поддержка различных лингвистических инструментов; Разработка и тестирование ML подходов для лингвистических инструментов, разработка/выбор ML пайплайна для лингв инструментов, оптимизация работы моделей, подготовка кода к переключению между CPU/GPU.  Мы ждем от вас:  знание Python, ML и DL, основных NLP инструментов (трансформенные модели, модели на основе сверток; pyTorch/Tensorflow; numpy, pandas, nltk, pymorphy и др.); опыт разработки NLP компонентов; опыт вывода ML/DL моделей в production/ умение встроить модель в продуктовый пайплайн; опыт оптимизации обучения/работы моделей и контроль их качества;  Плюсом будет:  профильное высшее образование; трепетное отношение к русскому языку и NLP направлению; участие в соревнованиях/конференциях; авторство статей/постов по теме.  Что мы предлагаем:  5/2, частичная или полная &quot;удаленка&quot; по РФ, гибкое начало дня.; оклад + квартальные и годовые бонусы; комфортный офис в 10 минутах пешком от метро Курская; ДМС со стоматологией, страхование при поездках за рубеж, страхование жизни, скидки на автострахование; участие в конференциях и митапах, обучение за счет компании; бесплатная мобильная связь; специальные предложения от партнеров и друзей МТС. ",0.5163977794943222
