Ids,Employer,Name,Salary,From,To,Experience,Schedule,Keys,Description,resume similarity
89216163,"{'id': '190977', 'name': 'Нижегородская Промышленная Компания', 'url': 'https://api.hh.ru/employers/190977', 'alternate_url': 'https://hh.ru/employer/190977', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/748397.png', '240': 'https://hhcdn.ru/employer-logo/748398.png', 'original': 'https://hhcdn.ru/employer-logo-original/193838.PNG'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=190977', 'accredited_it_employer': False, 'trusted': True}","Менеджер по контролю качества (прослушивание звонков, удаленно)",True,40000.0,,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'remote', 'name': 'Удаленная работа'}",['Контроль качества'],"Компания НПК на рынке с 2006 года, мы полностью обеспечиваем российские металлообрабатывающие предприятия расходными материалами и запасными частями. География нашего сотрудничества не ограничена, т. к. потребителями нашей продукции являются крупнейшие предприятия Российской Федерации: авиационной и космической, судостроительной, атомной отраслей, машиностроительных и приборостроительных отраслей. Нам необходим в команду менеджер по контролю качества с опытом работы! Опыт работы в call-центре будет преимуществом. Чем предстоит заниматься? Разработка и внедрение чек-листа для менеджера по продажам, - Прослушивать и оценивать звонки менеджеров отдела продаж по заданным критериям, фиксировать отклонения,- Вести отчетность по показателям отделов продаж клиентов (сбор статистики из CRM клиента),- Искать и выявлять нарушения регламента работы менеджеров отдела продаж,- Формировать отчёты с указанием зон роста и сильных сторон в работе менеджеров по продаже,- Формирование базы речевых модулей на основе отслушанных звонков. Какие знания и навыки для нас важны?- Грамотная письменная и устная речь,- Опыт работы в телефонных продажах (желательно),- Навыки работы MS Office, Битрикс Googlе таблицами и документами,- Знания этапов продаж, работы с возражениями,- Знания техник используемых в продажах (техники работы с возражениями, техники активного слушания и т.д.),- Стабильный интернет, оборудованное рабочее место. Наши условия: - Удаленная работа,- Стабильная,надежная компания,- Выплаты без задержек. Доход 40 000 рублей- График работы 5/2 (сб и вс выходные)",0.0
88942323,"{'id': '1463361', 'name': 'АЛМИ ПАРТНЕР', 'url': 'https://api.hh.ru/employers/1463361', 'alternate_url': 'https://hh.ru/employer/1463361', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3208821.jpeg', '90': 'https://hhcdn.ru/employer-logo/3208820.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/691922.JPG'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1463361', 'accredited_it_employer': False, 'trusted': True}",Инженер по тестированию,False,,,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'remote', 'name': 'Удаленная работа'}","['Функциональное тестирование', 'Linux', 'SQL']","Группа компаний ALMI PARTNER находится на рынке информационных технологий уже более 20 лет и оказывает полный спектр услуг в ИТ-секторе, который постоянно расширяется за счет освоения передовых востребованных технологий. Наши векторы развития: Импортозамещение: Разработка ПО, включенного Реестр, внедрение и сопровождение перехода органов власти, госкорпораций и иных организаций Цифровая трансформация: Создание новых цифровых сервисов на базе современных ИТ-технологий, реализация концепции «Индустрии 4.0» Кастомизация: Доработка ПО под нужды заказчика с учетом специфики его деятельности Цифровизация: Реализация концепции «Цифровой экономики»: использование технологии микроплатежей в блокчейн-сетях, разработка сложных &quot;умных-контрактов&quot;   Чем предстоит заниматься:   Разобраться в продуктах компании AlterOffice, AMail   Выполнять непосредственно задачи на тестирование продуктов из предоставляемого пакета   Замечать закономерности в продукте и максимально проверять все необходимые сценарии, а не ограничиваться тем, что указано в задаче   Составлять необходимую тестовую документацию   Составлять тест-кейсы в проверяемых задачах   Успешно пройти релиз на одном из продуктов   Требования:   Базовые знания и понимание применения необходимых типов и видов тестирования   Навык оценки времени тестирования задач   Создание необходимой тестовой документации (чек-листы, описание проверок, отчеты)   Умение работать с инструментами (devtools, bash, vpn, unix-системами, WM)   Непосредственное ручного тестирования desktop / web   Взаимодействие с тех. поддержкой, помощь в решении вопросов пользователей   Какие условия?  Работа с востребованными продуктами в одном из лидеров федерального ИТ-рынка (мы в тренде импортозамещения); Заработная плата: по результатам собеседования; Гибкий график и гибридный или полностью удаленный формат работы; Регулярные апдейты с командой; Профессиональный коллектив; Комфортная корпоративная культура, возможность сделать свой вклад в развитие компании, мы открыты ко всем идеям сотрудников; Трудоустройство по ТК РФ в аккредитованной ИТ-компании. ",0.0
85981378,"{'id': '2180', 'name': 'Ozon', 'url': 'https://api.hh.ru/employers/2180', 'alternate_url': 'https://hh.ru/employer/2180', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1069622.png', '240': 'https://hhcdn.ru/employer-logo/5899118.png', '90': 'https://hhcdn.ru/employer-logo/5899117.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2180', 'accredited_it_employer': False, 'trusted': True}",Специалист по обучению,False,,,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'fullDay', 'name': 'Полный день'}","['Обучение персонала', 'Работа с большим объемом информации', 'Аттестация персонала', 'Групповое обучение', 'Проведение презентаций']","Вам предстоит:   Осуществлять обучение производственного персонала в Компании, в соответствии с современными методами и программами обучения.   Отвечать за вывод сотрудников на запланированные показатели и нормативы по качеству. Ведет статистику, анализ и коррекцию производительности и совершенных ошибок обучающегося персонала   Своевременно предоставлять обратную связь и отчетности ученикам и руководству.     Организовывать аттестацию, электронное тестирование и другие виды анализа и контроля профессионального уровня персонала.   Осуществлять сбор и ведение статистики по итогам обучения обучающихся.   Обеспечивать подготовку материалов для обучения производственного персонала. Участвует в разработке материалов для обучения.     Мы ожидаем:   Образование не ниже среднего профессионального.   Опыт работы тренером, лектором, специалист по обучению, супервайзер с функциями обучения персонала. Рассмотрим кандидатов без опыта работы.   Опыт проведения презентаций, тренингов, обучающих классов.   Опыт внедрения и разработки обучающих программ.   Знания современных методов обучения взрослой аудитории.   Уверенный пользователь MS Office. Базовые навыки работы с графическими редакторами и интернет-ресурсами.   Развитые коммуникативные навыки.   Системное мышление, ориентация на результат.   Открытость, инициативность.   Желание расти и развиваться в личностном и профессиональном плане.     Мы предлагаем:   Оформление по ТК РФ;    Здоровье: ДМС со стоматологией, страхование от несчастных случаев, полис выезжающих за рубеж;    Развитие: профессиональный и карьерный рост, доступ к онлайн-библиотеке MyBook и к онлайн-платформе обучения Eduson;    Корпоративные программы: скидки и привилегии от компаний-партнёров для наших сотрудников;    Дополнительные бонусы: материальная помощь, подарочные сертификаты при рождении ребенка;   График работы: 2/2 день с 10:00 до 22:00 или 2/2 ночь с 22:00-10:00;    Доставка корпоративным транспортом из г. Красногорск, г. Истра, г. Волоколамск, г. Звенигород, г. Зеленоград, г. Москва, Нахабино, Шаховская, Кубинка, Тучково. ",0.0
88180989,"{'id': '10405395', 'name': 'МБОУ Образовательный Центр Багратион', 'url': 'https://api.hh.ru/employers/10405395', 'alternate_url': 'https://hh.ru/employer/10405395', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10405395', 'accredited_it_employer': False, 'trusted': True}",Учитель математики,True,34800.0,69600.0,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'fullDay', 'name': 'Полный день'}",,Обязанности:  обучение и воспитание школьников с учетом специфики предмета &quot;Математика&quot; ; разработка и проведение уроков в рамках ФГОС.  Требования:  высшее или среднее профессиональное педагогическое образование Владение ПК (ведение электронных журналов)  Условия:  ежегодный оплачиваемый отпуск -56 календарных дней ,0.0
88402681,"{'id': '962687', 'name': 'АНТРАКС, МНПП', 'url': 'https://api.hh.ru/employers/962687', 'alternate_url': 'https://hh.ru/employer/962687', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/5487937.png', '90': 'https://hhcdn.ru/employer-logo/5487936.png', 'original': 'https://hhcdn.ru/employer-logo-original/967205.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=962687', 'accredited_it_employer': False, 'trusted': True}",Junior-разработчик микроконтроллеров,False,,,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'flexible', 'name': 'Гибкий график'}",,"Обязанности:  Выполнять задачи, поставленные руководителем проекта и наставником Обучаться и осваивать технологии на примере &quot;живых&quot; сложных задач в разработке технически сложного продукта Активно участвовать в планировании и процессе разработки продукта Взаимодействовать с командой разработки и тестирования  Требования:  Учащиеся или выпускники технических ВУЗов Базовые навыки программирования (например Си, С++) Мотивация профессионального развития (разработка, программирование) Коммуникабельность, исполнительность, ответственность за личный и командный результат работы, способность к решению нестандартных задач Уровень английского не ниже &quot;читаю техническую литературу&quot; Понимаете общее устройство компьютера - виртуальная память, библиотеки, процессы, регистры, стек Опыт работы с микроконтроллерами  Плюсом будет:  умение пользоваться системой контроля версий (svn, git) Знание схемотехники Наличие собственных реализованных проектов  Условия:  Работа в ведущей инновационной компании по разработке и производству интеллектуальных систем для энергетики; Оформление согласно ТК РФ; Интересные и сложные задачи - современные технологии, актуальные подходы к разработке и тестированию; Дружный коллектив единомышленников; Профессиональное обучение и развитие; Перспективы карьерного роста; График работы 5/2, с 9:00 до 18:00 и гибкий график если вы еще учитесь; Уровень заработной платы обсуждается с каждым кандидатом индивидуально; Офис компании в г. Фрязино. ",0.30151134457776363
86559253,"{'id': '2425896', 'name': 'Эвотор', 'url': 'https://api.hh.ru/employers/2425896', 'alternate_url': 'https://hh.ru/employer/2425896', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2745099.png', '240': 'https://hhcdn.ru/employer-logo/2745100.png', 'original': 'https://hhcdn.ru/employer-logo-original/575957.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2425896', 'accredited_it_employer': False, 'trusted': True}",Программист микроконтроллеров,False,,,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'fullDay', 'name': 'Полный день'}","['C++', 'C/C++', 'Программирование микроконтроллеров']","Эвотор — лидер технологической трансформации малого и среднего бизнеса в России.Мы создали онлайн-кассу, которую использует каждый четвертый предприниматель страны. Сейчас наша команда сосредоточена на развитии экосистемы ИТ-продуктов. В маркетплейсе Эвотора уже более 850 сервисов для автоматизации бизнеса, и будет ещё больше! Сейчас мы в поиске Программиста микроконтроллеров (контрольно-кассовой техники и устройства приема банковских платежей).Задачи:   Разработка встраиваемого ПО микроконтроллеров контрольно-кассовой техники и платежных устройств;   Участие в сертификации ККТ;   Участие в написании технической документации   Сопровождение производства серии.   Кого ищем:  Опыт программирования микроконтроллеров от 3-х лет; Хорошее знание C/C++; Опыт работы с микроконтроллерами (прерывания, UART, SPI, DMA,Timers); Понимание цифровой схемотехники; Английский язык на уровне чтения технической литературы; Умение писать чистый и понятный код (Clean Code); Умение работать в команде; Желание учиться новому.  Как плюс:  Опыт написания кода для контрольно-кассовой техники, знание ФФД; Хорошее понимание принципов ООП; Опыт работы со смарт картами (ISO7816, ISO/IEC 14443); Опыт работы с openssl, криптографией (SHA, DES, AES, RSA, ECDSA).  Что предлагаем:  Полностью официальная заработная плата; Гибкое начало и окончание рабочего дня, work-life balance; Офис в шаговой доступности от м. Парк Культуры со своей кухней, релакс-зоной и террасой (возможность удаленной работы с приездом в офис при необходимости) Комфортная рабочая техника; ДМС; 3 доп. оплачиваемых дня к отпуску ",0.2773500981126146
89028563,"{'id': '4421156', 'name': 'АКС', 'url': 'https://api.hh.ru/employers/4421156', 'alternate_url': 'https://hh.ru/employer/4421156', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3468838.png', '90': 'https://hhcdn.ru/employer-logo/3468837.png', 'original': 'https://hhcdn.ru/employer-logo-original/756970.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4421156', 'accredited_it_employer': False, 'trusted': True}",Инженер отдела эксплуатации и развития сети,True,50000.0,70000.0,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'fullDay', 'name': 'Полный день'}","['Python', 'Linux', 'TCP/IP']","Обязанности:  Мониторинг и поддержание работоспособности сетевой инфраструктуры Проведение программно-аппаратных регламентных работ Техническая поддержка абонентов  Требования:  Понимание модели OSI (физический, канальный, сетевой уровни) Стек протоколов TCP/IP Опыт работы со слаботочными системами  Будет преимуществом:  Опыт практического применения bash и/или python в целях автоматизации Знание GNU/Linux (Debian, CentOS, FreeBSD) Опыт работы с реляционными БД технический английский  Условия:  Официальное трудоустройство, полностью белая ЗП. Корпоративная сотовая связь Работа в самом динамически развивающемся операторе связи нашего региона и нескучном коллективе единомышленников! ",0.0
88391016,"{'id': '16994', 'name': 'Тензо-М, Весоизмерительная компания', 'url': 'https://api.hh.ru/employers/16994', 'alternate_url': 'https://hh.ru/employer/16994', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/989581.jpg', '90': 'https://hhcdn.ru/employer-logo/5579136.jpeg', '240': 'https://hhcdn.ru/employer-logo/5579137.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=16994', 'accredited_it_employer': False, 'trusted': True}",Инженер-программист микроконтроллеров,True,139200.0,,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'fullDay', 'name': 'Полный день'}","['C#', 'Qt', 'SQL', 'ARM', 'AVR', 'PCAD']","Мы - Тензо-М, производитель №1 весоизмерительного оборудования в России! В связи с расширением бизнеса ищем в нашу команду инженера-программиста микроконтроллеров. Каталог нашей продукции: https://www.tenso-m.ru/katalog/ Экскурсия по нашему производству: https://www.youtube.com/watch?v=qau7tRjBOBI&amp;t=24s Обязанности:  Разработка ПО интеллектуальных весоизмерительных систем.  Требования:  Высшее образование. Технический английский. Программирование на С, С++ для микроконтроллеров (пример фирма Atmel ядро AVR, ARM). Знание схемотехники, умение пользоваться САПР электронных схем, например PCAD, Altium. Разработка электронных схем и проектирование печатных плат. Подготовка документации по ЕСКД. Готовность к командировкам.  Условия:  Месторасположение компании в 2ух минутах пешком от ж/д ст. Красково. Гибридный/гибкий график работы. Официальное оформление по ТК РФ. Своевременная стабильная оплата труда 2 раза в месяц. Соблюдение всех социальных гарантий по оплате больничных листов, отпусков. Ежеквартальные премии. Столовая с бюджетными ценами. Свой спортивный зал. Достойная заработная плата – по результатам собеседования.  Ждём ваши отклики! Также, можете звонить по всем интересующим вопросам, номер указан ниже.",0.2672612419124244
88543778,"{'id': '814019', 'name': 'Кондитерская фабрика БЕЛОГОРЬЕ', 'url': 'https://api.hh.ru/employers/814019', 'alternate_url': 'https://hh.ru/employer/814019', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/661648.jpg', '240': 'https://hhcdn.ru/employer-logo/3087725.jpeg', '90': 'https://hhcdn.ru/employer-logo/3087724.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=814019', 'accredited_it_employer': False, 'trusted': True}",Инженер-химик,True,50000.0,,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'shift', 'name': 'Сменный график'}","['Контроль качества', 'Пользователь ПК', 'Работа в команде', 'Умение работать в команде', 'Организаторские навыки']","АО &quot;Кондитерская фабрика &quot;БЕЛОГОРЬЕ&quot; приглашает на работу инженера-химика (сменного). Специализация:  химик, лаборант, технолог пищевых производств, желательно мучные кондитерские изделия. Обязанности: 1. Производить отбор образцов готовой продукции, предъявленной к реализации, в соответствии с требованиями НД. 2. Проводить анализы готовой продукции кондитерского цеха в соответствии с «Программой производственного контроля». 3. Проводить анализы готовой продукции кондитерского цеха в течение смены с технологических линий. 4. При несоответствии готовой продукции требованиям стандартов и технических условий запрещать ее отгрузку в склад и реализацию в торговую сеть, поставив в известность руководство по качеству продукции. 5. Осуществлять контроль за качеством упаковки готовой продукции кондитерского цеха, качеством маркировки, этикеровки готовой продукции. Требования: 1.Инженер-химик должен знать: - действующие в отрасли и на предприятии стандарты и технические условия; - правила работы с лабораторным оборудованием, приборами, посудой, реактивами; - приготовление растворов химреактивов, требования к их хранению; - санитарные требования, предъявляемые к производственным и складским помещениям; - упаковку, маркировку, сроки годности и условия хранения готовой продукции; - организацию учета, порядок и сроки составления записей о качестве продукции. 2. Личностные требования: внимательность, требовательность, стрессоустойчивость, грамотность, самостоятельность, исполнительность, честность, порядочность. 3. Высшее образование. Условия:  своевременная &quot;белая&quot; заработная плата; оформление согласно ТК РФ; социальные и коллективные гарантии; сменный 12-часовой график работы: (2 через 2), с 8-00 до 20-00, с 20-00 до 8-00; отсутствие командировок. ",0.0
88806474,"{'id': '1375778', 'name': 'Ай Би Си Солюшнс', 'url': 'https://api.hh.ru/employers/1375778', 'alternate_url': 'https://hh.ru/employer/1375778', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/36246.png', '240': 'https://hhcdn.ru/employer-logo/951180.png', '90': 'https://hhcdn.ru/employer-logo/951179.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1375778', 'accredited_it_employer': False, 'trusted': True}",Программист систем «Умный дом»,True,110000.0,,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'fullDay', 'name': 'Полный день'}","['Java', 'Разработка ПО', 'Разработка технических заданий', 'С#', 'C++', 'Английский язык', 'Ответственность', 'JavaScript']","Обязанности:  работа с различным оборудованием системы «Умный Дом», оборудованием смежных инженерных систем, сетевыми решениями. работа с коммуникационными протоколами (Loxone, KNX, DALI, MODBUS, BACNET, SIP и д.р). участие в подборке оборудования на стадии проектирования выезд на объекты программирование и пусконаладочные работы  Требования:  высшее/неполное высшее техническое образование. умение читать проектную документацию иметь минимальные знания о средствах автоматизации, контроллерах/микроконтроллерах. разбираться в настройке LAN/WAN сетей приветствуется знание языков программирования: C, C++, C#, Java, JavaScript ответственность, самоорганизация, логический склад ума  Условия:  Офис (пешая доступность от метро Савеловская/Дмитровская). График работы: 5/2 с 9:00/10:00 до 18:00/19:00 Оформление по ТК РФ Заработная плата обсуждается индивидуально ",0.2773500981126146
